date,ret_1d,gross_ret,signal,pos_change,net_ret,buy_hold_equally_weighted,strategy_curve_gross,strategy_curve_net,strategy_dd
2024-11-21,-0.0038947502555165435,-0.0005930530246512245,0.1,0.1,-0.0006130530246512245,1.0982913768484757,0.944160648842487,0.9415386123410554,-0.059592259309111495
2024-11-22,0.0008794261826324367,-0.0004612463452755899,0.1,0.0,-0.0004612463452755899,1.0992572430414356,0.9437251581938554,0.9411043310971773,-0.06002601894257409
2024-11-25,-0.00727150907008659,-0.0026307962495684236,0.4,0.30000000000000004,-0.0026907962495684237,1.0912639840283014,0.9412424095870556,0.9385720110926083,-0.06255529740549537
2024-11-26,0.005415264242083906,-0.0011924816874456345,0.3,0.10000000000000003,-0.0012124816874456346,1.097173466859684,0.9401199952501759,0.9374340097168096,-0.06369193194038403
2024-11-27,-0.0012070683364665325,-0.0015918697679779049,0.3,0.0,-0.0015918697679779049,1.0958491035082265,0.9386234466514656,0.9359417368572671,-0.06518241244744194
2024-11-28,-0.0013799231193620254,0.0007031417428084108,0.2,0.09999999999999998,0.0006831417428084109,1.0943369159949632,0.939283431977585,0.9365811177265508,-0.06454379953147338
2024-11-29,-0.0047836867260173666,-0.0060357176405935855,0.6,0.39999999999999997,-0.006115717640593586,1.0891019510161273,0.9336141823976806,0.9308532520630237,-0.07026478551868143
2024-12-02,0.00772971909531669,0.0024168767016110593,0.3,0.3,0.002356876701611059,1.0975204031636434,0.9358706127634112,0.93304715840543,-0.06807351425300301
2024-12-03,0.0032962123628331175,0.0005512524755855397,0.1,0.19999999999999998,0.0005112524755855397,1.101138063485013,0.9363865137555247,0.9335241810750027,-0.06759706453010117
2024-12-04,-0.0004032455017755288,-0.00340800058092533,0.3,0.19999999999999998,-0.00344800058092533,1.1006940345140788,0.9331953079726752,0.9303053891563482,-0.07081199039325792
2024-12-05,-0.0015321768937749947,-8.764357412713864e-05,0.4,0.10000000000000003,-0.00010764357412713865,1.0990075765472802,0.9331135194005258,0.9302052477592296,-0.07091201151164817
2024-12-06,0.0029027380853292152,0.00024530730203494724,0.2,0.2,0.00020530730203494724,1.1021977076957894,0.9333424189604623,0.9303962256889858,-0.07072126296337855
2024-12-09,0.0035373975061284146,-0.0005109519030419785,0.1,0.1,-0.0005309519030419785,1.1060966191182529,0.9328655258753047,0.9299022300423732,-0.07121466527726461
2024-12-10,0.0025355990538504457,-0.00011779197425729749,0.2,0.1,-0.00013779197425729749,1.1089012366591564,0.9327556418032953,0.9297740969782293,-0.07134264444219729
2024-12-11,0.002375801906361541,0.00032671678949931505,0.1,0.1,0.00030671678949931505,1.111535766331178,0.9330603887319727,0.930059274304214,-0.07105780963955577
2024-12-12,0.0001887166156578357,-0.002239302330937143,0.3,0.19999999999999998,-0.002279302330937143,1.1117455315991827,0.9309709844285801,0.9279393880323827,-0.07317514973935013
2024-12-13,0.005156439778324351,0.0006314084487976546,0.2,0.09999999999999998,0.0006114084487976547,1.1174781804816951,0.9315588073737338,0.9285067380141978,-0.07260848119534524
2024-12-16,-0.009326852962439392,-0.004554408237486029,0.2,0.0,-0.004554408237486029,1.107055625803608,0.9273161082677283,0.9242779392780247,-0.07683220076796382
2024-12-17,0.005353848778179027,0.002441532735788954,0.2,0.0,0.002441532735788954,1.1129826342131928,0.9295801809024883,0.9265345941237395,-0.07457825636551263
2024-12-18,0.0009800364078224044,-0.00023548501369067277,0.2,0.0,-0.00023548501369067277,1.1140733977159956,0.9293612787008619,0.9263164091121574,-0.07479617931748195
2024-12-19,0.003584327172017099,0.0005589367786635435,0.1,0.1,0.0005389367786635434,1.1180666012670504,0.9298807329001937,0.9268156350937075,-0.07429755295075613
2024-12-20,0.004933758239423181,-0.0029714231489302856,0.2,0.1,-0.0029914231489302856,1.1235828715732754,0.9271176637647098,0.9240431373480976,-0.07706672067988074
2024-12-23,-0.007372302970661692,-0.002267358481351356,0.1,0.1,-0.002287358481351356,1.1152994782313912,0.9250155556665622,0.92192951944075,-0.07917779994405494
2024-12-24,0.009649015534075189,0.0010550501011478363,0.2,0.1,0.0010350501011478362,1.1260610202219918,0.9259914934221316,0.9228837626830982,-0.07822470283274796
2024-12-25,0.0035786707682009373,0.001969019842093443,0.14285714285714285,0.05714285714285716,0.0019575912706648714,1.1300908218782706,0.9278147890462894,0.924690391880765,-0.07642024355749888
2024-12-26,-0.001766564359709217,0.0010524496301146538,0.14285714285714285,0.0,0.0010524496301146538,1.1280944437091058,0.9287912673778362,0.9256635819416705,-0.07544822238444948
2024-12-27,-0.0023084634790276576,-0.0013402543702128536,0.14285714285714285,0.0,-0.0013402543702128536,1.1254902788849093,0.9275464508227175,0.9244229572806263,-0.07668735694488682
2024-12-30,0.00800297747597897,0.0010987377930658912,0.14285714285714285,0.0,0.0010987377930658912,1.1344975522362584,0.9285655811630604,0.9254386557205682,-0.07567287844914672
2024-12-31,0.0012163229079444418,0.0013947398089457774,0.14285714285714285,0.0,0.0013947398089457774,1.1358774675980503,0.9298606885443255,0.9267294018544389,-0.07438368261623152
2025-11-05,2.6434747711916,0.0,0.0,0.14285714285714285,-2.857142857142857e-05,4.1385408963585,0.9298606885443255,0.9267029238715287,-0.07441012879672815
2025-11-06,-0.020931474177459743,-0.004088158044992581,0.14285714285714285,0.14285714285714285,-0.00411672947356401,4.051915134454011,0.9260592710897306,0.9228879386315889,-0.07822053189994294
2025-11-07,-0.007492020291210972,0.0,0.0,0.14285714285714285,-2.857142857142857e-05,4.021558104048417,0.9260592710897306,0.9228615704047709,-0.07824686845617435
2025-11-10,0.027067223217527556,0.0,0.0,0.0,0.0,4.130410514932952,0.9260592710897306,0.9228615704047709,-0.07824686845617435
2025-11-11,-0.0022445784286222936,0.0,0.0,0.0,0.0,4.121139484589778,0.9260592710897306,0.9228615704047709,-0.07824686845617435
2025-11-12,-0.011873265698099624,0.0,0.0,0.0,0.0,4.072208100510315,0.9260592710897306,0.9228615704047709,-0.07824686845617435
2025-11-13,-0.024795231331896254,0.0,0.0,0.0,0.0,3.9712367586265396,0.9260592710897306,0.9228615704047709,-0.07824686845617435
2025-11-14,0.002096124364287157,0.0,0.0,0.0,0.0,3.9795609647526495,0.9260592710897306,0.9228615704047709,-0.07824686845617435
2025-11-17,-0.002820548913893241,0.0,0.0,0.0,0.0,3.9683364183957446,0.9260592710897306,0.9228615704047709,-0.07824686845617435
2025-11-18,-0.018285343871089408,0.0,0.0,0.0,0.0,3.895774022389211,0.9260592710897306,0.9228615704047709,-0.07824686845617435
2025-11-19,0.006323477272663596,0.0,0.0,0.0,0.0,3.920408860879223,0.9260592710897306,0.9228615704047709,-0.07824686845617435
2025-11-20,-0.016861283277171086,0.0,0.0,0.0,0.0,3.854305736513607,0.9260592710897306,0.9228615704047709,-0.07824686845617435
2025-11-21,0.006650423369792983,-0.0014964161916569527,0.14285714285714285,0.14285714285714285,-0.0015249876202283812,3.8799385014580445,0.9246735010020379,0.9214542179347192,-0.07965253057068533
2025-11-24,0.03273792777806693,0.00418738376960318,0.2857142857142857,0.14285714285714285,0.004158812341031752,4.006959647902119,0.928545463812316,0.9252863731079617,-0.07582497815678557
2025-11-25,0.008015952075734467,0.003041350828980351,0.2857142857142857,0.0,0.003041350828980351,4.039079244409105,0.9313694963284275,0.9281004935858579,-0.07301423768797966
2025-11-26,0.0048090548205632,-0.00031722533573013453,0.14285714285714285,0.14285714285714285,-0.0003457967643015631,4.0585033979200675,0.9310740423272659,0.9277795594382292,-0.07333478636514079
2025-11-28,0.007070205873916713,0.002530982719497286,0.14285714285714285,0.0,0.002530982719497286,4.087197852483353,0.9334305746389686,0.9301277534706701,-0.07098941272267179
2025-12-01,-0.0005230485022190701,-0.0038904458295361106,0.2857142857142857,0.14285714285714285,-0.003919017258107539,4.085060049768338,0.929799113552703,0.9264825667525738,-0.07463022124717622
2025-12-02,0.005575885927103309,0.0009877364607294556,0.42857142857142855,0.14285714285714285,0.000959165032158027,4.107837878611214,0.9307175100383128,0.927371216433507,-0.07374263891358057
2025-12-03,-0.001414448161929752,-0.003092466434984969,0.42857142857142855,0.0,-0.003092466434984969,4.102027554874307,0.9278392973780666,0.9245033520739152,-0.07660705871289808
2025-12-04,0.006690899091390788,0.0019345427516642064,0.42857142857142855,0.0,0.0019345427516642064,4.129473807314075,0.9296342421655185,0.926291843332559,-0.07482071559139325
2025-12-05,0.003575386495292051,-0.0007152660259973473,0.2857142857142857,0.14285714285714285,-0.0007438374545687759,4.144238272197408,0.9289693063754937,0.9256028327656267,-0.0755088985953275
2025-12-08,-0.006919054959244212,0.00022480813860234087,0.42857142857142855,0.14285714285714285,0.0001962367100309123,4.1155640598278715,0.9291781462360786,0.925784470020324,-0.0753274795031349
2025-12-09,0.001366462106393161,0.0009394602404698851,0.2857142857142857,0.14285714285714285,0.0009108888118984566,4.12118782216206,0.9300510721607811,0.9266277567362949,-0.0744852056495443
2025-12-10,0.00035714671784590834,0.0024193952765381482,0.14285714285714285,0.14285714285714285,0.0023908238479667197,4.122659690866372,0.9323012333317061,0.9288431604752879,-0.07227246280756527
2025-12-11,-0.006405511135075053,-0.002005229839906142,0.2857142857142857,0.14285714285714285,-0.0020338012684775705,4.096251948310402,0.9304317550788481,0.9269540780772966,-0.0741592762495088
2025-12-12,-0.00796821783800943,-0.008639400612593892,0.42857142857142855,0.14285714285714285,-0.00866797204116532,4.063612120466894,0.9223933824040431,0.9189192660450783,-0.08218443775755035
2025-12-15,0.0008053503961781283,-0.0023052680110905604,0.14285714285714285,0.2857142857142857,-0.0023624108682334176,4.0668847520980265,0.9202670184459455,0.9167484011839444,-0.08435269521682565
2025-12-16,0.0076457525217402044,0.0011398268628216262,0.7142857142857143,0.5714285714285714,0.001025541148535912,4.097979146447006,0.9213159635145389,0.9176885643922129,-0.08341366122822469
2025-12-17,-0.020649332541079448,-0.00685898790939735,0.42857142857142855,0.28571428571428575,-0.0069161307665402075,4.013358612305613,0.914996668460058,0.9113417102779179,-0.08975289220599447
2025-12-18,0.0197382051597693,0.006308021910631607,0.2857142857142857,0.14285714285714285,0.006279450482060179,4.092575107975027,0.9207684874928589,0.9170644354198442,-0.08403704056616346
2025-12-19,0.007697907324366244,0.0009443285598182019,0.2857142857142857,0.0,0.0009443285598182019,4.124079371874227,0.9216379954725791,0.9179304455574048,-0.08317207058383447
2025-12-22,0.005152387080848864,0.002489175436413931,0.42857142857142855,0.14285714285714285,0.0024606040078425026,4.145328225150267,0.9239321141321752,0.920189108890664,-0.08091612010621108
2025-12-23,0.009838313362020647,0.005170572368519525,0.42857142857142855,0.0,0.005170572368519525,4.186111263217724,0.928709371991895,0.9249470132709067,-0.07616393039248048
2025-12-24,0.0011940522422891104,-0.0005711690428082315,0.2857142857142857,0.14285714285714285,-0.0005997404713796601,4.191109698758041,0.9281789219488473,0.9243922851131664,-0.07671799227234444
2025-12-26,-0.0029446798069645403,-0.00026380063948913283,0.14285714285714285,0.14285714285714285,-0.0002923720680605614,4.178768222659334,0.9279340677556769,0.9241220186290686,-0.07698793414234684
2025-12-29,-0.007641825438901113,-0.0002536904065863884,0.2857142857142857,0.14285714285714285,-0.000282261835157817,4.146834805352144,0.9276986597847425,0.9238611742521806,-0.07724846522192874
2025-12-30,-0.0003889502001174851,0.0004152890600237808,0.2857142857142857,0.0,0.0004152890600237808,4.145221893124748,0.9280839228891499,0.9242448436908283,-0.07686525660441523
2025-12-31,-0.006736799213588147,-0.0022296676563153977,0.42857142857142855,0.14285714285714285,-0.0022582390848868263,4.117296365534997,0.9260146041839377,0.9221576778608005,-0.07894991556256814
2026-01-02,-0.00928943920905878,0.0001076661816921755,0.42857142857142855,0.0,0.0001076661816921755,4.079048991241681,0.9261143046405613,0.9222569630568939,-0.07885074961682947
2026-01-05,0.008487084219532768,0.002763663395992972,0.5714285714285714,0.14285714285714285,0.0027350919674215433,4.113668223565949,0.9286737728448018,0.9247794206684494,-0.07633132170131007
2026-01-06,-0.0032671929911712383,-0.002619172341540061,0.14285714285714285,0.42857142857142855,-0.0027048866272543466,4.100228075577911,0.926241416184653,0.9222779971803233,-0.07882974075725391
2026-01-07,0.0025565987691999075,-0.0011053514255221972,0.14285714285714285,0.0,-0.0011053514255221972,4.110710713629373,0.9252175939148957,0.9212585558814124,-0.07984795761645647
2026-01-08,-0.0001592799514652521,-0.0007078927295575133,0.14285714285714285,0.0,-0.0007078927295575133,4.110055959826418,0.9245626391069046,0.9206064036476612,-0.08049932655734726
2026-01-09,0.006965741039722219,0.0,0.0,0.14285714285714285,-2.857142857142857e-05,4.138685545301336,0.9245626391069046,0.920580100607557,-0.0805255980051599
2026-01-12,-0.0003324042083444929,6.182284663295132e-05,0.14285714285714285,0.14285714285714285,3.325141806152275e-05,4.137309828809063,0.9246197982011447,0.9206107112013413,-0.08049502417742249
2026-01-13,-0.004292775130749137,0.0006720326283427955,0.14285714285714285,0.0,0.0006720326283427955,4.119549288067748,0.9252411728743475,0.9212293916372704,-0.07987708683174621
2026-01-14,-0.01571509148283298,-0.005556497988787846,0.2857142857142857,0.14285714285714285,-0.0055850694173592745,4.0548101941377235,0.9201000721581274,0.9160842615356646,-0.08501603717429373
2026-01-15,0.0018849153036078242,0.003973575868489977,0.2857142857142857,0.0,0.003973575868489977,4.062453167925878,0.9237561596014509,0.9197243918508062,-0.08138027897955413
2026-01-16,-0.0022126535925783364,-6.246565316573147e-05,0.2857142857142857,0.0,-6.246565316573147e-05,4.053464366329186,0.9236984565695755,0.9196669406659368,-0.0814376611604386
2026-01-20,-0.030843549036581437,-0.00485112077617933,0.14285714285714285,0.14285714285714285,-0.004879692204750758,3.928441139378276,0.919217483795986,0.9151792490646022,-0.08591996264485158
2026-01-21,0.010756368123123814,0.00019171304885591743,0.14285714285714285,0.0,0.00019171304885591743,3.9706968984234523,0.9193937097823662,0.9153547008686902,-0.08574472157399182
2026-01-22,0.020674495577096236,0.0018713291377681074,0.14285714285714285,0.0,0.0018713291377681074,4.052789053887898,0.9211141980205627,0.9170676307918187,-0.08403384903211497
2026-01-23,0.010868657861898627,0.0029383435545422237,0.14285714285714285,0.0,0.0029383435545422237,4.096837431501053,0.9238207479873138,0.9197622905538352,-0.08134242579623963
2026-01-26,0.0050787529687654764,-0.00044202327192794614,0.14285714285714285,0.0,-0.00044202327192794614,4.1176442567688385,0.9234123977176135,0.9193557342167686,-0.08174849382297056
2026-01-27,0.009321004129948154,0.0053505526742326625,0.2857142857142857,0.14285714285714285,0.005321981245661234,4.156024835891838,0.928353164391641,0.9242485281923615,-0.07686157652829617
2026-01-28,0.0005072412654789479,-0.0009750344473247978,0.14285714285714285,0.14285714285714285,-0.0010036058758962263,4.158132943188957,0.9274479880770761,0.9233209469386792,-0.07778804367435799
2026-01-29,-0.0023819833357395315,-0.0007524675645329072,0.14285714285714285,0.0,-0.0007524675645329072,4.148228339810491,0.9267501135482568,0.922626177874454,-0.07848197825911751
2026-01-30,-0.0024301063090183617,-0.0014360768507957358,0.14285714285714285,0.0,-0.0014360768507957358,4.138147703950669,0.9254192291637178,0.9213012157784704,-0.07980534895773062
2026-02-02,-0.0009023207947685963,-0.0019408938784192253,0.2857142857142857,0.14285714285714285,-0.001969465306990654,4.1344137672255705,0.9236230886468625,0.9194867449967064,-0.08161764039863673
2026-02-03,-0.015569842177010915,-0.0028322732833018227,0.2857142857142857,0.0,-0.0028322732833018227,4.070041597375407,0.9210071356490472,0.916882507254502,-0.08421875021959135
2026-02-04,-0.016386088660068805,-0.008242321447097198,0.2857142857142857,0.0,-0.008242321447097198,4.003349534910645,0.9134158987819575,0.90932526690049,-0.09176691365550593
2026-02-05,-0.019190702983803765,-0.008509573174630731,0.42857142857142855,0.14285714285714285,-0.00853814460320216,3.9265224430458256,0.9056431193524013,0.9015613162803482,-0.09952153908012784
2026-02-06,0.006680707612298014,-0.011553767599526437,0.2857142857142857,0.14285714285714285,-0.011582339028097865,3.952754391420941,0.8951795292232935,0.891119127460571,-0.10995118590200159
2026-02-09,0.011327831395587034,0.0006460119821948432,0.14285714285714285,0.14285714285714285,0.0006174405536234146,3.997530526715124,0.8957578259253873,0.8916693405479746,-0.10940163366947309
2026-02-10,-0.004133783692581867,-0.001204621365602573,0.14285714285714285,0.0,-0.001204621365602573,3.981005600213191,0.8946787769098719,0.8905952166092977,-0.11047446748972556
2026-02-11,-0.005791581517717669,0.00010618291093917558,0.42857142857142855,0.2857142857142857,4.904005379631844e-05,3.957949281757066,0.8947737765067597,0.890638891446631,-0.11043084510975809
2026-02-12,-0.022177697816954382,-0.005473755760580179,0.2857142857142857,0.14285714285714285,-0.005502327189151607,3.8701710786114263,0.8898760033931897,0.8857383048585084,-0.11532554565734132
2026-02-13,-0.010765225786583772,-0.003827352485125398,0.2857142857142857,0.0,-0.003827352485125398,3.8285078131174677,0.8864701342601493,0.8823482721562373,-0.11871150662869667
2026-02-17,0.0021536164824179477,0.007907887183367704,0.42857142857142855,0.14285714285714285,0.007879315754796275,3.836752950646863,0.8934802400733034,0.8893005727982553,-0.11176755631835555
2026-02-18,0.00788848839306471,0.0002544446609931139,0.14285714285714285,0.2857142857142857,0.00019730180385025677,3.867019131765098,0.8937075813500929,0.8894760334054335,-0.11159230645497875
2026-02-19,-0.002200997532439884,-0.0020373422680969627,0.14285714285714285,0.0,-0.0020373422680969627,3.8585078321981854,0.8918867931192896,0.8876638662861174,-0.11340229700034055
2026-02-20,0.01504327555107681,0.0058539471265557684,0.2857142857142857,0.14285714285714285,0.00582537569798434,3.9165524287339304,0.8971078512490833,0.8928348418007592,-0.10823753228739774
2026-02-23,-0.015467155818956508,-0.0011249050211443892,0.42857142857142855,0.14285714285714285,-0.0011534764497158178,3.8559745020455902,0.8960986901227052,0.8918049778372563,-0.1092661592926446
2026-02-24,0.011742243561500507,0.005488362028296929,0.2857142857142857,0.14285714285714285,0.005459790599725501,3.9012522938155447,0.9010168041471811,0.8966740462720406,-0.10440293904229314
2026-02-25,0.01572256783722497,0.002521859981209383,0.2857142857142857,0.0,0.002521859981209383,3.9625899976551895,0.903289042367957,0.8989353326655232,-0.10214436865497523
2026-02-26,-0.014719923452936807,-0.0018447181379198016,0.14285714285714285,0.14285714285714285,-0.0018732895664912302,3.904260976214332,0.9016227286877168,0.8972513664858905,-0.10382631224138916
2026-02-27,-0.014310483428226781,-0.0031609398834847274,0.2857142857142857,0.14285714285714285,-0.003189511312056156,3.848389114214744,0.8987727534447514,0.8943895731027259,-0.10668466835606238
2026-03-02,0.004647227034838409,-0.0010952380952381016,0.14285714285714285,0.14285714285714285,-0.0011238095238095302,3.8662734521469004,0.8977883832862166,0.8933844495824772,-0.10768858463352882
2026-03-03,-0.005159571378594336,0.00023307945952986766,0.14285714285714285,0.0,0.00023307945952986766,3.846325138301384,0.897997639317365,0.8935926791471381,-0.10748060517110303
2026-03-04,0.015157161997545576,0.0,0.0,0.14285714285714285,-2.857142857142857e-05,3.9046245115178495,0.897997639317365,0.893567147927734,-0.107506105725241
2026-03-05,-0.00037998736763601915,0.00023414085914086336,0.14285714285714285,0.14285714285714285,0.00020556943056943477,3.9031408035281108,0.8982078972561413,0.893750838017509,-0.10732263626360827
2026-03-06,-0.017816372373901705,-0.0015532126254782033,0.14285714285714285,0.0,-0.0015532126254782033,3.8336009935446844,0.8968127894098188,0.8923626529318684,-0.10870915401544223
2026-03-09,0.010582405632939171,0.0,0.0,0.14285714285714285,-2.857142857142857e-05,3.8741697142932128,0.8968127894098188,0.8923371568560704,-0.10873461946818463
2026-03-10,0.0034588334338792525,0.0003170872736090021,0.14285714285714285,0.14285714285714285,0.00028851584503757354,3.8875698220295325,0.8970971573321503,0.8925946102649392,-0.10847747528376772
2026-03-11,0.0035504814201246593,-0.0011307226234753553,0.2857142857142857,0.14285714285714285,-0.001159294052046784,3.9013725664520855,0.8960827892808995,0.8915598306423701,-0.10951101204393698
2026-03-12,-0.018656250419195258,-0.0023832662316627235,0.14285714285714285,0.14285714285714285,-0.002411837660234152,3.828587582873777,0.8939471854284321,0.8894095330664749,-0.11165872692111312
2026-03-13,-0.016369108791313147,-0.004418419161487505,0.2857142857142857,0.14285714285714285,-0.004446990590058933,3.7659170162126454,0.8899973520549772,0.8854543372422196,-0.11560917220325595
2026-03-16,0.0146255103104482,0.0015421169267322923,0.14285714285714285,0.14285714285714285,0.0015135454981608637,3.8209954743615557,0.891369832036328,0.8867945126681797,-0.1142706064472293
2026-03-17,0.004687656798345945,0.0007967272028659433,0.14285714285714285,0.0,0.0007967272028659433,3.8389069897733963,0.8920800106293254,0.8875010459797746,-0.11356492174500787
2026-03-18,-0.015283324173009387,-0.0024106405336000564,0.14285714285714285,0.0,-0.0024106405336000564,3.7802357297786577,0.8899295263964879,0.8853615999847233,-0.11570179807505432
2026-03-19,-0.010665517797173047,-0.0005601344322637385,0.14285714285714285,0.0,-0.0005601344322637385,3.739917558325194,0.8894310462264651,0.8848656784675677,-0.11619712394634141
2026-03-20,-0.0207475623265998,-0.0028764216114922797,0.2857142857142857,0.14285714285714285,-0.0029049930400637082,3.662323385687497,0.8868726675431671,0.8822951498302282,-0.11876456515006562
2026-03-23,0.016199104035781304,0.005334263461648321,0.2857142857142857,0.0,0.005334263461648321,3.7216497432249236,0.8916034800087771,0.887001544610357,-0.1140638231688359
2026-03-24,-0.0133835044117688,-0.0002726684186894003,0.2857142857142857,0.0,-0.0002726684186894003,3.6718410274674147,0.891360367897785,0.886759687301813,-0.11430538998523221
