date,ret_1d,gross_ret,signal,net_ret,buy_hold_equally_weighted,strategy_curve_gross,strategy_curve_net,strategy_dd
2025-11-24,0.03273792777806693,0.0,0.0,0.0,4.006959647902119,1.0063113605702765,1.0059894726338678,-2.0000000000131024e-05
2025-11-25,0.008015952075734467,0.0026941539819934795,0.2857142857142857,0.0026370111248506223,4.039079244409105,1.0090225183294823,1.008642278064686,0.0
2025-11-26,0.0048090548205632,0.0,0.0,-5.714285714285714e-05,4.0585033979200675,1.0090225183294823,1.0085846413630823,-5.714285714275569e-05
2025-11-28,0.007070205873916713,0.002530982719497286,0.14285714285714285,0.0025024112909258576,4.087197852483353,1.011576336886958,1.0111085349574835,0.0
2025-12-01,-0.0005230485022190701,0.0,0.0,-2.857142857142857e-05,4.085060049768338,1.011576336886958,1.0110796461421991,-2.8571428571377844e-05
2025-12-02,0.005575885927103309,0.0,0.0,0.0,4.107837878611214,1.011576336886958,1.0110796461421991,-2.8571428571377844e-05
2025-12-03,-0.001414448161929752,0.0,0.0,0.0,4.102027554874307,1.011576336886958,1.0110796461421991,-2.8571428571377844e-05
2025-12-04,0.006690899091390788,0.0,0.0,0.0,4.129473807314075,1.011576336886958,1.0110796461421991,-2.8571428571377844e-05
2025-12-05,0.003575386495292051,0.0,0.0,0.0,4.144238272197408,1.011576336886958,1.0110796461421991,-2.8571428571377844e-05
2025-12-08,-0.006919054959244212,0.0,0.0,0.0,4.1155640598278715,1.011576336886958,1.0110796461421991,-2.8571428571377844e-05
2025-12-09,0.001366462106393161,0.0,0.0,0.0,4.12118782216206,1.011576336886958,1.0110796461421991,-2.8571428571377844e-05
2025-12-10,0.00035714671784590834,0.0,0.0,0.0,4.122659690866372,1.011576336886958,1.0110796461421991,-2.8571428571377844e-05
2025-12-11,-0.006405511135075053,0.0,0.0,0.0,4.096251948310402,1.011576336886958,1.0110796461421991,-2.8571428571377844e-05
2025-12-12,-0.00796821783800943,0.0,0.0,0.0,4.063612120466894,1.011576336886958,1.0110796461421991,-2.8571428571377844e-05
2025-12-15,0.0008053503961781283,0.0,0.0,0.0,4.0668847520980265,1.011576336886958,1.0110796461421991,-2.8571428571377844e-05
2025-12-16,0.0076457525217402044,1.2838783396894118e-05,0.14285714285714285,-1.5732645174534455e-05,4.097979146447006,1.0115893242964367,1.0110637391848831,-4.430362424179268e-05
2025-12-17,-0.020649332541079448,0.0,0.0,-2.857142857142857e-05,4.013358612305613,1.0115893242964367,1.0110348516494778,-7.28737869953866e-05
2025-12-18,0.0197382051597693,0.002763548126179532,0.14285714285714285,0.0027349766976081033,4.092575107975027,1.0143849000780594,1.013800008409209,0.0
2025-12-19,0.007697907324366244,0.002219892122689217,0.14285714285714285,0.002219892122689217,4.124079371874227,1.0166367251271176,1.0160505350618587,0.0
2025-12-22,0.005152387080848864,0.0012185366398154152,0.14285714285714285,0.0012185366398154152,4.145328225150267,1.0178755342260668,1.0172886298667356,0.0
2025-12-23,0.009838313362020647,0.0,0.0,-2.857142857142857e-05,4.186111263217724,1.0178755342260668,1.0172595644773108,-2.8571428571488866e-05
2025-12-24,0.0011940522422891104,0.0,0.0,0.0,4.191109698758041,1.0178755342260668,1.0172595644773108,-2.8571428571488866e-05
2025-12-26,-0.0029446798069645403,0.0,0.0,0.0,4.178768222659334,1.0178755342260668,1.0172595644773108,-2.8571428571488866e-05
2025-12-29,-0.007641825438901113,0.0,0.0,0.0,4.146834805352144,1.0178755342260668,1.0172595644773108,-2.8571428571488866e-05
2025-12-30,-0.0003889502001174851,0.0,0.0,0.0,4.145221893124748,1.0178755342260668,1.0172595644773108,-2.8571428571488866e-05
2025-12-31,-0.006736799213588147,0.0,0.0,0.0,4.117296365534997,1.0178755342260668,1.0172595644773108,-2.8571428571488866e-05
2026-01-02,-0.00928943920905878,0.0,0.0,0.0,4.079048991241681,1.0178755342260668,1.0172595644773108,-2.8571428571488866e-05
2026-01-05,0.008487084219532768,0.0,0.0,0.0,4.113668223565949,1.0178755342260668,1.0172595644773108,-2.8571428571488866e-05
2026-01-06,-0.0032671929911712383,0.0,0.0,0.0,4.100228075577911,1.0178755342260668,1.0172595644773108,-2.8571428571488866e-05
2026-01-07,0.0025565987691999075,0.0,0.0,0.0,4.110710713629373,1.0178755342260668,1.0172595644773108,-2.8571428571488866e-05
2026-01-08,-0.0001592799514652521,0.0,0.0,0.0,4.110055959826418,1.0178755342260668,1.0172595644773108,-2.8571428571488866e-05
2026-01-09,0.006965741039722219,0.0,0.0,0.0,4.138685545301336,1.0178755342260668,1.0172595644773108,-2.8571428571488866e-05
2026-01-12,-0.0003324042083444929,0.0,0.0,0.0,4.137309828809063,1.0178755342260668,1.0172595644773108,-2.8571428571488866e-05
2026-01-13,-0.004292775130749137,0.0,0.0,0.0,4.119549288067748,1.0178755342260668,1.0172595644773108,-2.8571428571488866e-05
2026-01-14,-0.01571509148283298,0.0,0.0,0.0,4.0548101941377235,1.0178755342260668,1.0172595644773108,-2.8571428571488866e-05
2026-01-15,0.0018849153036078242,0.0,0.0,0.0,4.062453167925878,1.0178755342260668,1.0172595644773108,-2.8571428571488866e-05
2026-01-16,-0.0022126535925783364,0.0,0.0,0.0,4.053464366329186,1.0178755342260668,1.0172595644773108,-2.8571428571488866e-05
2026-01-20,-0.030843549036581437,0.0,0.0,0.0,3.928441139378276,1.0178755342260668,1.0172595644773108,-2.8571428571488866e-05
2026-01-21,0.010756368123123814,0.00019171304885591743,0.14285714285714285,0.00016314162028448887,3.9706968984234523,1.0180706742480892,1.0174255218509096,0.0
2026-01-22,0.020674495577096236,0.0,0.0,-2.857142857142857e-05,4.052789053887898,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-01-23,0.010868657861898627,0.0,0.0,0.0,4.096837431501053,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-01-26,0.0050787529687654764,0.0,0.0,0.0,4.1176442567688385,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-01-27,0.009321004129948154,0.0,0.0,0.0,4.156024835891838,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-01-28,0.0005072412654789479,0.0,0.0,0.0,4.158132943188957,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-01-29,-0.0023819833357395315,0.0,0.0,0.0,4.148228339810491,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-01-30,-0.0024301063090183617,0.0,0.0,0.0,4.138147703950669,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-02-02,-0.0009023207947685963,0.0,0.0,0.0,4.1344137672255705,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-02-03,-0.015569842177010915,0.0,0.0,0.0,4.070041597375407,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-02-04,-0.016386088660068805,0.0,0.0,0.0,4.003349534910645,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-02-05,-0.019190702983803765,0.0,0.0,0.0,3.9265224430458256,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-02-06,0.006680707612298014,0.0,0.0,0.0,3.952754391420941,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-02-09,0.011327831395587034,0.0,0.0,0.0,3.997530526715124,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-02-10,-0.004133783692581867,0.0,0.0,0.0,3.981005600213191,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-02-11,-0.005791581517717669,0.0,0.0,0.0,3.957949281757066,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-02-12,-0.022177697816954382,0.0,0.0,0.0,3.8701710786114263,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-02-13,-0.010765225786583772,0.0,0.0,0.0,3.8285078131174677,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-02-17,0.0021536164824179477,0.0,0.0,0.0,3.836752950646863,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-02-18,0.00788848839306471,0.0,0.0,0.0,3.867019131765098,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-02-19,-0.002200997532439884,0.0,0.0,0.0,3.8585078321981854,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-02-20,0.01504327555107681,0.0,0.0,0.0,3.9165524287339304,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-02-23,-0.015467155818956508,0.0,0.0,0.0,3.8559745020455902,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-02-24,0.011742243561500507,0.0,0.0,0.0,3.9012522938155447,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-02-25,0.01572256783722497,0.0,0.0,0.0,3.9625899976551895,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-02-26,-0.014719923452936807,0.0,0.0,0.0,3.904260976214332,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-02-27,-0.014310483428226781,0.0,0.0,0.0,3.848389114214744,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-03-02,0.004647227034838409,0.0,0.0,0.0,3.8662734521469004,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-03-03,-0.005159571378594336,0.0,0.0,0.0,3.846325138301384,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-03-04,0.015157161997545576,0.0,0.0,0.0,3.9046245115178495,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-03-05,-0.00037998736763601915,0.0,0.0,0.0,3.9031408035281108,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-03-06,-0.017816372373901705,0.0,0.0,0.0,3.8336009935446844,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-03-09,0.010582405632939171,0.0,0.0,0.0,3.8741697142932128,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-03-10,0.0034588334338792525,0.0,0.0,0.0,3.8875698220295325,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-03-11,0.0035504814201246593,0.0,0.0,0.0,3.9013725664520855,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-03-12,-0.018656250419195258,0.0,0.0,0.0,3.828587582873777,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-03-13,-0.016369108791313147,0.0,0.0,0.0,3.7659170162126454,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-03-16,0.0146255103104482,0.0,0.0,0.0,3.8209954743615557,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-03-17,0.004687656798345945,0.0,0.0,0.0,3.8389069897733963,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-03-18,-0.015283324173009387,0.0,0.0,0.0,3.7802357297786577,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-03-19,-0.010665517797173047,0.0,0.0,0.0,3.739917558325194,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-03-20,-0.0207475623265998,0.0,0.0,0.0,3.662323385687497,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-03-23,0.016199104035781304,0.0,0.0,0.0,3.7216497432249236,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
2026-03-24,-0.0133835044117688,0.0,0.0,0.0,3.6718410274674147,1.0180706742480892,1.0173964525502854,-2.857142857126682e-05
